,provider_id,npi_list,tin,tin_type
3058,721368,"[1851438410, 1982741567, 1205974482, 1184068736, 1578911145, 1366580540, 1548604192]",942768374,ein
3059,260150,[1053934984],208838214,ein
3060,763874,[1083725659],000000000,ein
3061,63192,"[1477105609, 1225494735, 1518295609, 1588186415, 1225599046, 1780040329, 1265715809, 1336681469, 1457876401, 1306321864, 1053641498, 1134777089, 1578935359, 1285146746, 1043719313, 1326466293, 1346737186, 1912372244, 1790219038, 1700331956, 1508344854, 1528597226, 1679081699, 1609331990, 1447802608, 1770093437, 1407341662, 1811385289]",271402749,ein
3062,341942,[1306921929],330629983,ein
3063,639260,"[1609951813, 1316185648, 1578648556, 1801833728, 1093752404, 1477639912, 1487712022, 1598844326, 1902025380, 1588749311]",592852900,ein
3064,412916,[1235438383],770259858,ein
3065,796394,[1942273933],952402490,ein
3066,690441,"[1679602668, 1811099674, 1134263254, 1770612756]",954693289,ein
3067,124146,[1578013777],813137665,ein
3068,787050,[1659741643],300879488,ein
3069,647190,[0],460548577,ein
3070,203763,[1841259694],770470934,ein
3071,284131,[1982852992],208954472,ein
3072,198451,"[1912194937, 1831322148, 1962474619, 1437446952, 1205204179, 1750533212, 1790205631, 1427255454, 1962475624, 1407102031, 1992908123, 1134306830, 1841793619, 1811969942, 1386062347, 1821355033, 1609843564, 1609940204, 1417946526, 1073586145, 1457884793, 1093787822, 1366548307, 1245551647, 1154467181, 1356314868, 1033182902, 1154731255, 1083808703, 1710951645, 1700850633, 1710987474, 1720051881, 1679692339, 1548439524, 1891133450, 1255303905, 1649430372, 1245509256, 1467425090, 1205072998, 1629040431, 1295172484, 1760745418, 1609189075, 1780911263, 1215376843, 1316367949, 1912318528, 1821402926, 1881091551, 1568890945, 1336671981, 1114974771, 1154518041, 1528496593, 1013943588, 1568631091, 1790965747, 1578968913, 1740474733, 1699016980, 1952654386, 1831161207, 1881668341, 1578777033, 1205190659, 1023561172, 1811920424, 1659355824, 1518084011, 1447703954, 1982796017, 1831486539, 1649378605, 1073587358, 1043457237, 1639141716, 1457477176, 1770783847, 1508040585, 1639525074, 1235418575, 1174595821, 1427053693, 1922071398, 1912971763, 1215248406, 1982646741, 1659597334, 1659344026]",954434428,ein
3073,294480,[1912018706],710934292,ein
3074,653837,"[1336457803, 1376686410, 1841333960, 1174666127, 1720121833, 1114060183, 1780727891, 1821059866, 1851551279, 1225126899, 1548361181, 1801939871, 1558406330, 1669407839, 1679507909, 1699941484]",952630277,ein
3075,626165,"[0, 1568620748, 1972198091, 1235230582, 1043563141, 1639537376, 1194233460, 1811261407, 1528425253, 1073809455]",371749452,ein
3076,215,"[1407292659, 1437117074, 1710321500]",954377219,ein
3077,688838,[1366469363],204999484,ein
3078,98024,[1427624121],852644461,ein
3079,362485,[1508178286],202535360,ein
3080,756505,[0],455255670,ein
3081,337195,"[1013551688, 1750846671, 1902318231, 1063924397, 1962788794, 1083197511, 1578173944, 1003337783]",463256528,ein
3082,31090,"[1225569643, 1689015521, 1144844929]",390854535,ein
3083,669133,[1528572815],822382700,ein
3084,575815,"[1952327322, 1316963770, 1598790081, 1811206329, 1427083906, 1821307331, 1639195001, 1720174741, 1104842574, 1275559635, 1154356632, 1699791046, 1780619262, 1699700179, 1063447548, 1992721369, 1780600130, 1518983980, 1568488922, 1760408132, 1659396802, 1316963796, 1336165711, 1114943578, 1790949840, 1952336430, 1871519231, 1902821150, 1457371882, 1659306207, 1790710341]",910515058,ein
3085,684582,[1841774734],952586508,ein
3086,763059,[0],954192553,ein
3087,211708,[1720439110],812301543,ein
3088,27626,[1972010650],822841668,ein
3089,383474,[0],000000000,ein
3090,81221,[1205938420],952931231,ein
3091,802622,[1790778074],341282967,ein
3092,774688,[0],330326253,ein
3093,97763,"[1205354941, 1003380361, 1699107854, 1790219582, 1730628637, 1144633827, 1952897035]",611818929,ein
3094,37122,[1700133162],953465282,ein
3095,513042,"[1336138403, 1831188275, 1396734471]",951816017,ein
3096,291476,"[1376933721, 1811211295]",472883245,ein
3097,643053,[1154320299],331035581,ein
3098,82731,[1013961630],753058561,ein
3099,692942,[1245380799],262201665,ein
3100,464925,[1306069737],208811790,ein
3101,144230,"[0, 1801861190, 1831164797, 1770558710]",952126937,ein
3102,632658,[1285092353],461493568,ein
3103,760755,[1144598467],204183877,ein
3104,135555,[1124036090],954810623,ein
3105,365094,[0],814791043,ein
3106,633629,[1043345697],000000000,ein
3107,460098,"[1336229970, 1750320719]",710761314,ein
3108,360450,[1245393602],205511930,ein
3109,500348,[1821047499],680400319,ein
3110,435061,[1003855883],954825930,ein
3111,126862,[1205370806],812728813,ein
3112,18588,[0],260322469,ein
3113,719112,"[1245466655, 1881802478, 1134457112, 1003442120, 1063794584, 1245367374, 1902037898, 1124272695, 1417488073, 1831655802, 1134552425, 1740560937, 1962758698, 1861055188, 1144798471, 1639840358, 1073658050, 1801250592]",770398259,ein
3114,181140,[1679010417],814840875,ein
3115,306608,[1033222989],954789910,ein
3116,729363,"[0, 1548678717, 1760918882, 1891728697, 1013933571, 1467841585, 1942586805, 1639375835]",562222382,ein
3117,637115,[1952418600],000000000,ein
3118,114594,[1831371749],272067985,ein
3119,457984,[1063563344],000000000,ein
3120,105281,"[1588908388, 1386945947]",371705906,ein
3121,227382,[1497769814],954198427,ein
3122,208102,[0],953836548,ein
3123,1980,[1790739225],330815761,ein
3124,28403,"[1720166887, 0, 1700120631, 1821185802, 1952489031, 1629161971, 1982644167, 1841202165, 1306804661, 1306837521, 1336160530, 1952459992, 1568485092, 1164477683]",462708284,ein
3125,511349,[1609986744],760800476,ein
3126,583216,[1942278692],202468634,ein
3127,509399,"[1639168594, 1659364677, 1750776985, 1366435380, 1659364685, 1710970736, 1427041698, 1437142692, 1972596989, 1255324323, 1477546406, 1568455590, 1437142452]",680334324,ein
3128,741539,[1528130879],330776873,ein
3129,628751,[1255435574],237154996,ein
3130,576865,[1639296106],954302511,ein
3131,637294,[1477950954],472263615,ein
3132,362342,[1033559356],463056446,ein
3133,64149,[1871819235],263870943,ein
3134,535362,[0],942512751,ein
3135,123997,[1003026220],680457380,ein
3136,15106,[1003374794],842272690,ein
3137,603986,"[1134152549, 1881814903]",814791043,ein
3138,86647,[1609888940],954493263,ein
3139,565161,[1760424394],770440145,ein
3140,121189,[1689238644],833783845,ein
3141,111759,[1184919227],800236117,ein
3142,661839,[0],132914413,ein
3143,468285,"[1295004224, 1851389993, 1124306386, 1407134158, 1033247044, 1821126939, 1164709895, 1821086976]",954079133,ein
3144,804037,"[1992203038, 1992161020, 1902313760, 1568979201, 1306353495, 1922517051, 1295210623, 1811429814, 1699092585, 1619485463, 1306111083, 1114570140, 1790169985, 1487162327, 1649697152, 1730722844, 1346619830, 1366930190, 1598007429, 1578071411, 1760748719, 1730680950, 1912483777, 1396251302]",800582908,ein
3145,426612,[1770968513],300872277,ein
3146,227790,[1538369939],000000000,ein
3147,191152,[1194084087],460548577,ein
3148,216188,[1194720730],770488894,ein
3149,784286,[1154328243],770361270,ein
3150,475954,[1619071933],237154996,ein
